time/iterations,train/entropy_coef,time/total_timesteps,train/clip_range,time/fps,train/learning_rate,time/time_elapsed,train/n_updates,train/value_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/std,train/loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
264,0.01,540672,0.2,1576,0.0003,342,2630,0.01649262726714369,0.012083614,0.1306640625,0.9810542613267899,-0.023321895502158442,1.8720402717590332,-0.12733310461044312,-11.529486092925072,,
265,0.01,542720,0.2,1576,0.0003,344,2640,0.015084888969431632,0.011259818,0.121240234375,0.9808861184865236,-0.023183363935095257,1.864955186843872,-0.13515037298202515,-11.508400064706802,,
266,0.01,544768,0.2,1576,0.0003,345,2650,0.01778510839212686,0.013124284,0.124169921875,0.9776145927608013,-0.02495949453586945,1.8836578130722046,-0.14127111434936523,-11.526160016655922,,
267,0.01,546816,0.2,1576,0.0003,346,2660,0.01728756030497607,0.011813659,0.12861328125,0.9785186108201742,-0.022477271960815413,1.9015535116195679,-0.13265225291252136,-11.567118930816651,,
268,0.01,548864,0.2,1577,0.0003,348,2670,0.019775357244361656,0.013047336,0.139697265625,0.9774136375635862,-0.024240544010535815,1.9131240844726562,-0.12865011394023895,-11.596072933077812,,
269,0.01,550912,0.2,1577,0.0003,349,2680,0.01890542897453997,0.011665689,0.106201171875,0.9745003208518028,-0.02354829396645073,1.9254902601242065,-0.12283224612474442,-11.625018727779388,,
270,0.01,552960,0.2,1577,0.0003,350,2690,0.016296608044649476,0.010333253,0.113427734375,0.9773824121803045,-0.024731890848488546,1.9105933904647827,-0.15501955151557922,-11.608874160051347,,
271,0.01,555008,0.2,1577,0.0003,351,2700,0.01853224967198912,0.011042281,0.113623046875,0.9763021059334278,-0.02269752373395022,1.9198068380355835,-0.14416316151618958,-11.607713627815247,,
272,0.01,557056,0.2,1577,0.0003,353,2710,0.014810359028342646,0.00982083,0.110400390625,0.9815516825765371,-0.023757731582736596,1.9226000308990479,-0.14559777081012726,-11.604545548558235,,
273,0.01,559104,0.2,1578,0.0003,354,2720,0.017959762603277342,0.010935948,0.123974609375,0.9780402984470129,-0.02467162872781046,1.9196691513061523,-0.16907627880573273,-11.592533895373345,,
,0.01,560000,0.2,,0.0003,,2730,0.016204380945418963,0.01203154,0.125634765625,0.9789297450333834,-0.024768440311891026,1.9212688207626343,-0.15110796689987183,-11.594948986172676,41.0,-3.4637911401689054
274,0.01,561152,0.2,1577,0.0003,355,,,,,,,,,,,
275,0.01,563200,0.2,1577,0.0003,357,2740,0.01993105840520002,0.012323273,0.1419921875,0.9729840345680714,-0.0296629884862341,1.9240086078643799,-0.13187679648399353,-11.609550288319587,,
276,0.01,565248,0.2,1577,0.0003,358,2750,0.01792778789822478,0.012865769,0.128662109375,0.9784576296806335,-0.02699634800374042,1.924842119216919,-0.140208438038826,-11.616014078259468,,
277,0.01,567296,0.2,1577,0.0003,359,2760,0.017581832101859617,0.014159944,0.156884765625,0.9752471763640642,-0.026370592744206077,1.930768370628357,-0.15323305130004883,-11.62070198059082,,
278,0.01,569344,0.2,1577,0.0003,360,2770,0.01642535752034746,0.011974361,0.139453125,0.9765961244702339,-0.02468578839325346,1.9408291578292847,-0.12334389984607697,-11.617002540826798,,
279,0.01,571392,0.2,1577,0.0003,362,2780,0.015070705060497857,0.012641032,0.1470703125,0.9797527696937323,-0.027099930739495903,1.941039800643921,-0.11793100088834763,-11.611660903692245,,
280,0.01,573440,0.2,1578,0.0003,363,2790,0.017146291321842,0.012638526,0.12470703125,0.9768397845327854,-0.028576916820020414,1.9332845211029053,-0.11240777373313904,-11.58544518649578,,
281,0.01,575488,0.2,1578,0.0003,364,2800,0.0203039915766567,0.010541851,0.11337890625,0.9746709000319242,-0.02249940916954074,1.9412130117416382,-0.1574563980102539,-11.581685078144073,,
282,0.01,577536,0.2,1578,0.0003,365,2810,0.01718163818877656,0.010413207,0.0962890625,0.9780720621347427,-0.02347008869110141,1.9392708539962769,-0.1356496959924698,-11.585257428884507,,
283,0.01,579584,0.2,1578,0.0003,367,2820,0.019010529448860326,0.011255462,0.124658203125,0.9765295274555683,-0.024304885513265616,1.928983211517334,-0.12596295773983002,-11.555283090472221,,
284,0.01,581632,0.2,1578,0.0003,368,2830,0.01722836013068445,0.012402952,0.145361328125,0.9800769630819559,-0.027164964654366484,1.9363021850585938,-0.12183433026075363,-11.550762909650803,,
285,0.01,583680,0.2,1578,0.0003,369,2840,0.020148688927292824,0.012239708,0.131982421875,0.9734025597572327,-0.02398660045437282,1.9361852407455444,-0.15404729545116425,-11.552907687425613,,
286,0.01,585728,0.2,1579,0.0003,370,2850,0.021608246202231386,0.012460718,0.1314453125,0.9710841923952103,-0.02585794513579458,1.938085913658142,-0.14310213923454285,-11.556204116344452,,
287,0.01,587776,0.2,1579,0.0003,372,2860,0.021967679573572242,0.013817605,0.14580078125,0.9729317426681519,-0.030123251455370335,1.9577760696411133,-0.1516197919845581,-11.569688150286675,,
288,0.01,589824,0.2,1579,0.0003,373,2870,0.019920876389369367,0.015666867,0.154296875,0.9732529670000076,-0.029488144046626984,1.9581983089447021,-0.1538497805595398,-11.551176425814628,,
289,0.01,591872,0.2,1579,0.0003,374,2880,0.018468051793752237,0.013552768,0.144775390625,0.9746346827596426,-0.02678524627990555,1.9702658653259277,-0.13269174098968506,-11.539818611741065,,
290,0.01,593920,0.2,1579,0.0003,375,2890,0.018757826680666768,0.011438291,0.128125,0.9745436571538448,-0.025463536838651636,1.9909642934799194,-0.14617595076560974,-11.56356290280819,,
291,0.01,595968,0.2,1579,0.0003,377,2900,0.015132550812268164,0.010715865,0.0990234375,0.979132330045104,-0.023241328264703043,2.0011184215545654,-0.15289828181266785,-11.585865569114684,,
292,0.01,598016,0.2,1579,0.0003,378,2910,0.020149876418872736,0.014691633,0.15283203125,0.9737304300069809,-0.03014715821482241,1.9996168613433838,-0.12787149846553802,-11.58327644765377,,
,0.01,600000,0.2,,0.0003,,2920,0.0203779912146274,0.012922237,0.14140625,0.975232345983386,-0.02447455084475223,1.9947383403778076,-0.14837995171546936,-11.55654970407486,41.0,-3.5014439061284066
293,0.01,600064,0.2,1578,0.0003,380,,,,,,,,,,,
294,0.01,602112,0.2,1579,0.0003,381,2930,0.02156259667535778,0.01178699,0.132421875,0.9730533007532358,-0.027343053540971596,1.9929789304733276,-0.1345292180776596,-11.543406218290329,,
295,0.01,604160,0.2,1579,0.0003,382,2940,0.018440645729424433,0.013560774,0.133349609375,0.9748933836817741,-0.02754570735269226,1.9842967987060547,-0.14259600639343262,-11.521796038746833,,
296,0.01,606208,0.2,1579,0.0003,383,2950,0.01825689077086281,0.013131893,0.1306640625,0.9768067207187414,-0.025026045471895485,1.968986988067627,-0.12056563794612885,-11.474873158335686,,
297,0.01,608256,0.2,1580,0.0003,384,2960,0.01924283131666016,0.012082197,0.121435546875,0.9767047390341759,-0.025701202379423194,1.9670648574829102,-0.16076210141181946,-11.45164852142334,,
298,0.01,610304,0.2,1580,0.0003,386,2970,0.015232687497336883,0.012735016,0.127001953125,0.978430463001132,-0.027464489643170963,1.9739946126937866,-0.12015263736248016,-11.453900966048241,,
299,0.01,612352,0.2,1580,0.0003,387,2980,0.017725716611312236,0.0145776095,0.133642578125,0.9751376621425152,-0.026204520562896506,1.984548568725586,-0.13372482359409332,-11.477337497472764,,
300,0.01,614400,0.2,1579,0.0003,388,2990,0.016522583994083108,0.012835605,0.131005859375,0.9784819912165403,-0.02706231219635811,1.9652036428451538,-0.12788663804531097,-11.466695719957352,,
301,0.01,616448,0.2,1580,0.0003,390,3000,0.01463021897507133,0.011062016,0.110595703125,0.9820310901850462,-0.024835016479482875,1.96058988571167,-0.15198561549186707,-11.433674851059914,,
302,0.01,618496,0.2,1579,0.0003,391,3010,0.014886376349022613,0.014136706,0.131494140625,0.980661554262042,-0.02955792736611329,1.952484369277954,-0.15038339793682098,-11.405595755577087,,
303,0.01,620544,0.2,1579,0.0003,392,3020,0.016430611605755985,0.012303957,0.123193359375,0.9763501193374395,-0.025555997533956543,1.962268590927124,-0.14523188769817352,-11.394894024729728,,
304,0.01,622592,0.2,1579,0.0003,394,3030,0.017205464409198613,0.01163947,0.122021484375,0.9766774065792561,-0.02633670746581629,1.9692797660827637,-0.16498762369155884,-11.414292040467263,,
305,0.01,624640,0.2,1579,0.0003,395,3040,0.018208233991754242,0.014078939,0.143115234375,0.9775727074593306,-0.023473539200494997,1.9872764348983765,-0.13324078917503357,-11.433162277936935,,
306,0.01,626688,0.2,1579,0.0003,396,3050,0.020864598234766163,0.01247477,0.12763671875,0.9728749990463257,-0.025052341961418277,1.9764070510864258,-0.11998399347066879,-11.434170877933502,,
307,0.01,628736,0.2,1580,0.0003,397,3060,0.017908916024316567,0.012481622,0.1212890625,0.9772770330309868,-0.023591700312681495,1.9802669286727905,-0.13664031028747559,-11.433471167087555,,
308,0.01,630784,0.2,1580,0.0003,399,3070,0.01672347857384011,0.013709793,0.130029296875,0.9781959559768438,-0.024301438353722914,1.9947069883346558,-0.1421695351600647,-11.453060084581375,,
309,0.01,632832,0.2,1580,0.0003,400,3080,0.020419734562165105,0.010613823,0.109765625,0.9543177410960197,-0.02191824012552388,2.005336284637451,-0.15953654050827026,-11.476980605721474,,
310,0.01,634880,0.2,1581,0.0003,401,3090,0.0014206364771098378,0.01040118,0.103857421875,0.9638579078018665,-0.01452715755731333,2.0010502338409424,-0.13603296875953674,-11.49002565741539,,
311,0.01,636928,0.2,1581,0.0003,402,3100,0.0001434778250597901,0.0075936816,0.0765625,0.9924150491133332,-0.010640337245422415,2.0133872032165527,-0.15005144476890564,-11.494982182979584,,
312,0.01,638976,0.2,1581,0.0003,403,3110,2.9948232577226008e-05,0.009231396,0.100146484375,0.9990233379648998,-0.011291114409686998,2.0173654556274414,-0.1168999969959259,-11.512386205792428,,
,0.01,640000,0.2,,0.0003,,3120,1.2636795750609053e-05,0.009279695,0.09580078125,0.9998988458173699,-0.014653768288553692,2.01129150390625,-0.1472446173429489,-11.515158584713935,41.0,-3.447360425442457
313,0.01,641024,0.2,1580,0.0003,405,,,,,,,,,,,
314,0.01,643072,0.2,1581,0.0003,406,3130,6.207711724925957e-06,0.011641362,0.129736328125,0.999975670250933,-0.018061913605197332,2.0191197395324707,-0.12401356548070908,-11.523727259039878,,
315,0.01,645120,0.2,1581,0.0003,407,3140,4.146264914339781e-06,0.009715816,0.105908203125,0.9999872651096666,-0.014150408768909984,2.0334315299987793,-0.14654219150543213,-11.546378102898597,,
316,0.01,647168,0.2,1582,0.0003,409,3150,3.0387147742061414e-06,0.010017369,0.0927734375,0.9999913856245257,-0.01527116265060613,2.021282196044922,-0.14171616733074188,-11.541469568014145,,
317,0.01,649216,0.2,1582,0.0003,410,3160,2.892217423422494e-06,0.008700134,0.096142578125,0.9999926856157799,-0.014528866633190774,2.0292277336120605,-0.1353725641965866,-11.543718573451041,,
318,0.01,651264,0.2,1582,0.0003,411,3170,2.4791271211910272e-06,0.010333238,0.112744140625,0.9999934436705189,-0.014333411969710141,2.0459303855895996,-0.1097085177898407,-11.579552322626114,,
319,0.01,653312,0.2,1582,0.0003,412,3180,2.180402521290148e-06,0.009745043,0.109912109375,0.9999943402704048,-0.01740254929463845,2.0595126152038574,-0.13768455386161804,-11.61880537867546,,
320,0.01,655360,0.2,1583,0.0003,413,3190,1.7571785082992619e-06,0.010205351,0.1109375,0.9999951628951749,-0.016120558368857018,2.065734386444092,-0.13116078078746796,-11.633077374100685,,
321,0.01,657408,0.2,1583,0.0003,415,3200,1.6151541901265887e-06,0.011013661,0.13369140625,0.9999956586457301,-0.018199950715643353,2.057952404022217,-0.11572948098182678,-11.624558296799659,,
322,0.01,659456,0.2,1584,0.0003,416,3210,1.5792460038355215e-06,0.009471362,0.10966796875,0.9999955184089231,-0.016542445206141565,2.072627305984497,-0.1254294067621231,-11.634193283319473,,
323,0.01,661504,0.2,1584,0.0003,417,3220,1.383772401020167e-06,0.008033535,0.091650390625,0.9999964657483815,-0.014195631217444316,2.0679001808166504,-0.15235348045825958,-11.64595277607441,,
324,0.01,663552,0.2,1584,0.0003,418,3230,1.1996435949512829e-06,0.011135511,0.12978515625,0.999997016219595,-0.01940176375210285,2.0598909854888916,-0.13749369978904724,-11.627222138643265,,
325,0.01,665600,0.2,1584,0.0003,420,3240,1.2463613165536458e-06,0.011548338,0.133837890625,0.9999973087697072,-0.01998364454775583,2.0702409744262695,-0.16135166585445404,-11.621502420306205,,
326,0.01,667648,0.2,1584,0.0003,421,3250,1.0251219956458613e-06,0.00865431,0.0791015625,0.9999973133044477,-0.013553219431196339,2.061466693878174,-0.13126541674137115,-11.60887806713581,,
327,0.01,669696,0.2,1585,0.0003,422,3260,1.3966364114992302e-06,0.009964041,0.119384765625,0.9999973642097757,-0.014612168862367981,2.0744004249572754,-0.1156601831316948,-11.613954165577889,,
328,0.01,671744,0.2,1585,0.0003,423,3270,1.109810149824142e-06,0.010953804,0.109521484375,0.999997418186922,-0.015825900933123194,2.0694098472595215,-0.14037203788757324,-11.613274547457696,,
329,0.01,673792,0.2,1585,0.0003,424,3280,1.000290093333689e-06,0.009775101,0.110498046875,0.999998392515181,-0.016327929071849212,2.0468690395355225,-0.12615832686424255,-11.56335815191269,,
330,0.01,675840,0.2,1586,0.0003,426,3290,2.781625541192767e-06,0.010468856,0.1166015625,0.9999983701958399,-0.016337918481440283,2.0559439659118652,-0.13605119287967682,-11.55287946164608,,
331,0.01,677888,0.2,1586,0.0003,427,3300,1.9748187938262163e-06,0.010496534,0.1138671875,0.999998136394538,-0.014840015437221155,2.0598368644714355,-0.10838979482650757,-11.568411844968796,,
332,0.01,679936,0.2,1586,0.0003,428,3310,1.596076937193658e-06,0.011611115,0.11474609375,0.9999985659787853,-0.017042456482886336,2.057011127471924,-0.1349915862083435,-11.577271613478661,,
,0.01,680000,0.2,,0.0003,,3320,1.701472124171488e-06,0.013055146,0.145751953125,0.9999976642416186,-0.018777696514734998,2.061447858810425,-0.12101834267377853,-11.576301121711731,41.0,-3.6479877330362798
333,0.01,681984,0.2,1586,0.0003,429,,,,,,,,,,,
334,0.01,684032,0.2,1586,0.0003,431,3330,1.0179276377364488e-06,0.010964759,0.11416015625,0.9999988661938914,-0.016024576470954344,2.070054531097412,-0.11039482802152634,-11.588960599899291,,
335,0.01,686080,0.2,1586,0.0003,432,3340,8.990373697947973e-07,0.00946576,0.10009765625,0.9999986788074011,-0.014336895837914199,2.071084499359131,-0.1385708451271057,-11.583941411972045,,
336,0.01,688128,0.2,1586,0.0003,433,3350,1.130320667375173e-06,0.012051428,0.12275390625,0.9999986318921401,-0.019523220483097247,2.0582149028778076,-0.11905234307050705,-11.554455235600471,,
337,0.01,690176,0.2,1587,0.0003,434,3360,9.647561197922983e-07,0.011396643,0.11875,0.9999986536894312,-0.017612147788167932,2.0525240898132324,-0.15306146442890167,-11.526831117272376,,
338,0.01,692224,0.2,1587,0.0003,436,3370,1.4164537096572616e-06,0.009997815,0.115869140625,0.9999959932265483,-0.014746732148341834,2.0594630241394043,-0.13529272377490997,-11.528530579805373,,
339,0.01,694272,0.2,1587,0.0003,437,3380,2.264689633202366e-06,0.010815448,0.101318359375,0.9999988460107261,-0.017006531270453706,2.082335948944092,-0.15027233958244324,-11.571088913083077,,
340,0.01,696320,0.2,1588,0.0003,438,3390,7.826753634532224e-07,0.010994123,0.11923828125,0.9999987823338188,-0.01850345118145924,2.0652875900268555,-0.17465586960315704,-11.578674480319023,,
341,0.01,698368,0.2,1588,0.0003,439,3400,2.9385690312189183e-06,0.011461217,0.1416015625,0.9999987878164802,-0.01927324195712572,2.0706701278686523,-0.1434371918439865,-11.568318182229996,,
342,0.01,700416,0.2,1588,0.0003,440,3410,7.583563376822866e-07,0.013048764,0.133935546875,0.9999989819473285,-0.018165811806102283,2.067737340927124,-0.12749528884887695,-11.57091245353222,,
