train/clip_range,time/fps,time/total_timesteps,time/time_elapsed,train/entropy_coef,train/learning_rate,time/iterations,train/clip_fraction,train/approx_kl,train/loss,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/n_updates,train/std,train/explained_variance,eval/mean_ep_length,eval/mean_reward
0.2,1387,555008,399,0.01,0.0003,271,0.0560546875,0.00655332,-0.15382246673107147,-0.004653458262328059,-15.64524940252304,0.002352255507503287,2700,3.3351478576660156,0.9294684082269669,,
0.2,1388,557056,401,0.01,0.0003,272,0.0818359375,0.0063444423,-0.20916731655597687,-0.008693711433443241,-15.676823276281358,0.001449963512368413,2710,3.3485629558563232,0.9499459005892277,,
0.2,1390,559104,402,0.01,0.0003,273,0.06826171875,0.006388172,-0.145609512925148,-0.002785527112428099,-15.684247606992722,0.0010417734836892123,2720,3.3461902141571045,0.778769463300705,,
0.2,,560000,,0.01,0.0003,,0.04111328125,0.005421417,-0.14978696405887604,-0.0013976505666505545,-15.704060515761375,0.0010409824590624339,2730,3.363077163696289,0.9542212970554829,1000.0,-40.7186369985342
0.2,1373,561152,408,0.01,0.0003,274,,,,,,,,,,,
0.2,1374,563200,409,0.01,0.0003,275,0.07744140625,0.0075217877,-0.16897498071193695,-0.007207783928606659,-15.742189675569534,0.0008711592895451759,2740,3.395582914352417,0.976285582408309,,
0.2,1375,565248,410,0.01,0.0003,276,0.06572265625,0.007076239,-0.1522543877363205,-0.004871185163210612,-15.783882614970207,0.0004262041311903886,2750,3.411466121673584,0.9763493556529284,,
0.2,1377,567296,411,0.01,0.0003,277,0.0568359375,0.0069100987,-0.1769840270280838,-0.004908604169031605,-15.820240503549575,0.0003748930640085746,2760,3.438450336456299,0.9160666763782501,,
0.2,1378,569344,413,0.01,0.0003,278,0.04111328125,0.0049524256,-0.13619108498096466,-0.002890965700498782,-15.836068379878999,0.0004535237581421825,2770,3.431269645690918,0.9800918530672789,,
0.2,1379,571392,414,0.01,0.0003,279,0.10693359375,0.009986596,-0.17602302134037018,-0.009384578655590304,-15.81864542067051,0.0003824522211061776,2780,3.4185714721679688,0.9906353196129203,,
0.2,1380,573440,415,0.01,0.0003,280,0.05625,0.006292565,-0.16712422668933868,-0.004917076433775947,-15.836528724431991,0.00014841615611089766,2790,3.451094627380371,0.8844822570681572,,
0.2,1381,575488,416,0.01,0.0003,281,0.062744140625,0.0061004814,-0.1294291913509369,-0.004336166701978073,-15.874730917811394,0.0001505156765773563,2800,3.46114444732666,0.9688696190714836,,
0.2,1382,577536,417,0.01,0.0003,282,0.044677734375,0.0054126615,-0.15491338074207306,-0.004373292898526416,-15.919785052537918,0.0002580560539172438,2810,3.4958553314208984,0.990824056789279,,
0.2,1383,579584,418,0.01,0.0003,283,0.098779296875,0.0095705455,-0.1625741869211197,-0.00861160189670045,-15.971866497397423,0.0002088293047904699,2820,3.522144317626953,0.9948449130170047,,
0.2,1383,581632,420,0.01,0.0003,284,0.063623046875,0.0059937313,-0.16753418743610382,-0.004743001546012237,-16.014607086777687,5.1636341596861256e-05,2830,3.541912078857422,0.8700348138809204,,
0.2,1384,583680,421,0.01,0.0003,285,0.063232421875,0.008091161,-0.16558659076690674,-0.004829667578451336,-16.03549533486366,7.039537943569485e-05,2840,3.548067808151245,0.983935410156846,,
0.2,1385,585728,422,0.01,0.0003,286,0.070166015625,0.00579456,-0.13554446399211884,-0.005295641589327715,-16.035920149087907,0.00015167095261006124,2850,3.552966594696045,0.9966175775043666,,
0.2,1386,587776,423,0.01,0.0003,287,0.106689453125,0.009294445,-0.14679768681526184,-0.007207638290128671,-16.048986959457398,0.00011055792938918785,2860,3.566892623901367,0.9973936567548662,,
0.2,1386,589824,425,0.01,0.0003,288,0.074951171875,0.0071764253,-0.1690243035554886,-0.0065923709029448215,-16.07244421839714,2.7085158297524004e-05,2870,3.582284688949585,0.9410255886614323,,
0.2,1387,591872,426,0.01,0.0003,289,0.0537109375,0.006254876,-0.15543335676193237,-0.005122597208537627,-16.09361562728882,3.904011970661259e-05,2880,3.585970640182495,0.988291772082448,,
0.2,1389,593920,427,0.01,0.0003,290,0.02529296875,0.0035930665,-0.1654536873102188,-0.0036331645882455633,-16.125621742010118,7.228691427059175e-05,2890,3.615649700164795,0.9986252253875136,,
0.2,1390,595968,428,0.01,0.0003,291,0.0927734375,0.00836318,-0.16515564918518066,-0.005418372762505896,-16.16202095746994,5.034415889184629e-05,2900,3.625549077987671,0.9983767399098724,,
0.2,1391,598016,429,0.01,0.0003,292,0.0703125,0.007492021,-0.17330697178840637,-0.006531553357490338,-16.18094646334648,1.4973207780855092e-05,2910,3.6319193840026855,0.9565692134201527,,
0.2,,600000,,0.01,0.0003,,0.07734375,0.0069581363,-0.17123933136463165,-0.005254854517988861,-16.184696584939957,2.019683251148763e-05,2920,3.630898952484131,0.9928431552834809,1000.0,-17.135780304670334
0.2,1377,600064,435,0.01,0.0003,293,,,,,,,,,,,
0.2,1378,602112,436,0.01,0.0003,294,0.057177734375,0.006591566,-0.1654549241065979,-0.006776384284603409,-16.188812667131423,6.589227068332093e-05,2930,3.6359546184539795,0.9986652082297951,,
0.2,1379,604160,437,0.01,0.0003,295,0.1052734375,0.009807432,-0.16207528114318848,-0.009659175632987172,-16.183595353364943,2.7504697300173575e-05,2940,3.6284732818603516,0.998703233897686,,
0.2,1380,606208,439,0.01,0.0003,296,0.05576171875,0.0064215735,-0.17733846604824066,-0.004710501164663583,-16.199764692783354,9.162621186575847e-06,2950,3.6605746746063232,0.9640542827546597,,
0.2,1381,608256,440,0.01,0.0003,297,0.06474609375,0.0072279,-0.150664284825325,-0.005783417061320506,-16.211236864328384,1.574716941590282e-05,2960,3.649057388305664,0.9950437410734594,,
0.2,1382,610304,441,0.01,0.0003,298,0.048388671875,0.005779276,-0.161684051156044,-0.005288953086710535,-16.20767539143562,4.050376047644022e-05,2970,3.6605422496795654,0.9990587279899046,,
0.2,1383,612352,442,0.01,0.0003,299,0.082470703125,0.0083473995,-0.15639036893844604,-0.005177920829737559,-16.222373354434968,1.792571792691433e-05,2980,3.6672725677490234,0.999300047988072,,
0.2,1384,614400,443,0.01,0.0003,300,0.080908203125,0.00900837,-0.1827809065580368,-0.005678253338555805,-16.24656007885933,8.19625117394196e-06,2990,3.689138412475586,0.9745610598474741,,
0.2,1385,616448,445,0.01,0.0003,301,0.046875,0.007227054,-0.17472906410694122,-0.005545271931623574,-16.289459931850434,1.4396906994917913e-05,3000,3.715045928955078,0.9958729459904134,,
0.2,1386,618496,446,0.01,0.0003,302,0.047314453125,0.005212905,-0.16926640272140503,-0.003753135437727906,-16.328746950626375,3.7709669689434123e-05,3010,3.7366080284118652,0.9991803554003127,,
0.2,1387,620544,447,0.01,0.0003,303,0.063671875,0.008055691,-0.1742967963218689,-0.005947260037646629,-16.343565553426743,1.2883518374451342e-05,3020,3.735725164413452,0.9994246187852696,,
0.2,1388,622592,448,0.01,0.0003,304,0.05859375,0.005937412,-0.1924027055501938,-0.004823916029999964,-16.344619691371918,4.206772028680916e-06,3030,3.736997604370117,0.9758647214621305,,
0.2,1389,624640,449,0.01,0.0003,305,0.065087890625,0.007158562,-0.1751612424850464,-0.005719311819120776,-16.3574877679348,1.0389398567767217e-05,3040,3.7492823600769043,0.9978834455832839,,
0.2,1391,626688,450,0.01,0.0003,306,0.0623046875,0.0062697995,-0.14831066131591797,-0.004930746302125044,-16.37011686563492,3.212716925702352e-05,3050,3.757587432861328,0.999342730967328,,
0.2,1392,628736,451,0.01,0.0003,307,0.0755859375,0.0077925953,-0.15598151087760925,-0.003908156551187858,-16.36761932373047,8.011050174516755e-06,3060,3.7515745162963867,0.9995020617498085,,
0.2,1393,630784,452,0.01,0.0003,308,0.07734375,0.0071531124,-0.16616865992546082,-0.005767587764421478,-16.36462634205818,2.9315917789318748e-06,3070,3.746427059173584,0.9811605159193277,,
0.2,1394,632832,453,0.01,0.0003,309,0.05029296875,0.005697837,-0.1795690506696701,-0.004397691100894008,-16.36212596297264,8.17665499610598e-06,3080,3.745683431625366,0.9992452820297331,,
0.2,1395,634880,454,0.01,0.0003,310,0.07978515625,0.00798192,-0.18193088471889496,-0.0054743903427151965,-16.360745632648467,2.90111329626086e-05,3090,3.7429864406585693,0.999421983899083,,
0.2,1397,636928,455,0.01,0.0003,311,0.040185546875,0.006029516,-0.16736570000648499,-0.004412748233880848,-16.35152091383934,4.996748657770667e-06,3100,3.7356505393981934,0.9995882987277582,,
0.2,1398,638976,456,0.01,0.0003,312,0.063916015625,0.00661873,-0.1929876059293747,-0.0051548053714213895,-16.374068284034728,3.3886985463027485e-06,3110,3.7633213996887207,0.9881551861763,,
0.2,,640000,,0.01,0.0003,,0.067236328125,0.006159595,-0.17805200815200806,-0.007505953617510386,-16.387363612651825,3.404185234234802e-06,3120,3.758207082748413,0.9996377615025267,1000.0,-16.454849392175674
0.2,1385,641024,462,0.01,0.0003,313,,,,,,,,,,,
0.2,1387,643072,463,0.01,0.0003,314,0.070556640625,0.0059292885,-0.15374179184436798,-0.006711208449269179,-16.404255163669585,3.736445584010539e-05,3130,3.783405303955078,0.999642866110662,,
0.2,1388,645120,464,0.01,0.0003,315,0.0625,0.0071455017,-0.17614634335041046,-0.004640788544202223,-16.429364025592804,8.113429109180004e-06,3140,3.7943618297576904,0.9995039981440641,,
0.2,1389,647168,465,0.01,0.0003,316,0.052099609375,0.0063520214,-0.17928466200828552,-0.006544200080679729,-16.416214609146117,1.169697804837e-06,3150,3.7746005058288574,0.9924052152782679,,
0.2,1390,649216,466,0.01,0.0003,317,0.04765625,0.0048955157,-0.17093639075756073,-0.0033639422908890992,-16.435705560445786,2.1513700374287125e-06,3160,3.811629295349121,0.9999035969158285,,
0.2,1392,651264,467,0.01,0.0003,318,0.050537109375,0.0049867956,-0.16930584609508514,-0.002865526720415801,-16.4525029361248,2.1435160805793886e-05,3170,3.803837537765503,0.9997147207031958,,
0.2,1393,653312,468,0.01,0.0003,319,0.068798828125,0.008221272,-0.18154969811439514,-0.00760755933006294,-16.46788147687912,3.8496713280711244e-06,3180,3.844757080078125,0.9997891070815967,,
0.2,1394,655360,470,0.01,0.0003,320,0.055419921875,0.0059053046,-0.17096242308616638,-0.004493300383910537,-16.494817090034484,1.3010550634406925e-06,3190,3.840604305267334,0.9967070394195616,,
0.2,1395,657408,471,0.01,0.0003,321,0.044384765625,0.006020248,-0.16133064031600952,-0.00394274933350971,-16.500076907873154,1.341139168764549e-06,3200,3.8446671962738037,0.9999578047754767,,
0.2,1396,659456,472,0.01,0.0003,322,0.0828125,0.00788479,-0.1465865671634674,-0.006334224343299865,-16.51863130927086,4.4886736706928335e-05,3210,3.8572490215301514,0.9995556823851075,,
0.2,1397,661504,473,0.01,0.0003,323,0.042822265625,0.0063625486,-0.14050056040287018,-0.004336118642822839,-16.529376298189163,8.534416395589162e-07,3220,3.859750509262085,0.8246026039123535,,
0.2,1399,663552,474,0.01,0.0003,324,0.074169921875,0.008049844,-0.19525669515132904,-0.00708519438339863,-16.51979951262474,3.004143184659469e-07,3230,3.8414440155029297,0.9990189565578476,,
0.2,1400,665600,475,0.01,0.0003,325,0.050048828125,0.0061242543,-0.1631929725408554,-0.004185206795227714,-16.508390414714814,1.9192788761834834e-06,3240,3.8438706398010254,0.9999349715872086,,
0.2,1401,667648,476,0.01,0.0003,326,0.080126953125,0.008015638,-0.16430555284023285,-0.007161466314573772,-16.499495500326155,2.592050783079003e-05,3250,3.8313262462615967,0.9997735532815568,,
0.2,1402,669696,477,0.01,0.0003,327,0.072314453125,0.0077789137,-0.18035730719566345,-0.0077823438550694846,-16.479611766338348,4.1278675908529296e-07,3260,3.8235936164855957,0.9220192804932594,,
0.2,1404,671744,478,0.01,0.0003,328,0.089697265625,0.008663254,-0.17932482063770294,-0.0061086723289918154,-16.49036419391632,3.41102749912281e-07,3270,3.8393759727478027,0.9995140672544949,,
0.2,1405,673792,479,0.01,0.0003,329,0.03623046875,0.00420878,-0.15606018900871277,-0.0035246615851065146,-16.512107610702515,1.0400587915171399e-05,3280,3.8537306785583496,0.9999354360988946,,
0.2,1406,675840,480,0.01,0.0003,330,0.08203125,0.008995773,-0.16368691623210907,-0.006620700738858431,-16.521486657857896,1.2945504910177874e-05,3290,3.8544631004333496,0.9998396114970092,,
0.2,1407,677888,481,0.01,0.0003,331,0.070849609375,0.0071849963,-0.16470903158187866,-0.004985088758985512,-16.558353275060654,7.993303230868775e-07,3300,3.9027774333953857,0.9675705581903458,,
0.2,1408,679936,482,0.01,0.0003,332,0.061376953125,0.006038104,-0.17434976994991302,-0.005306569891399704,-16.597282296419145,6.045896007389473e-07,3310,3.906440258026123,0.9995704724278767,,
0.2,,680000,,0.01,0.0003,,0.02890625,0.005746398,-0.17668204009532928,-0.003054505735053681,-16.616840052604676,1.3751319232468972e-05,3320,3.9275684356689453,0.9998467073310167,1000.0,-16.024257987737656
0.2,1396,681984,488,0.01,0.0003,333,,,,,,,,,,,
0.2,1398,684032,489,0.01,0.0003,334,0.075732421875,0.008678418,-0.1781291961669922,-0.00581741155765485,-16.638792079687118,7.994841570102551e-06,3330,3.9379100799560547,0.9999175402408582,,
0.2,1399,686080,490,0.01,0.0003,335,0.06640625,0.0086983945,-0.17658750712871552,-0.00489049632451497,-16.65952519774437,8.411168184174755e-07,3340,3.963454246520996,0.9639277197420597,,
0.2,1400,688128,491,0.01,0.0003,336,0.04951171875,0.0057673277,-0.17962607741355896,-0.0030469803605228662,-16.687530553340913,1.1574065094110964e-06,3350,3.9758460521698,0.9996263541688677,,
0.2,1401,690176,492,0.01,0.0003,337,0.055859375,0.004854243,-0.20348410308361053,-0.00540366476343479,-16.692233121395113,1.560835831391216e-05,3360,3.981332778930664,0.9997986051166663,,
0.2,1402,692224,493,0.01,0.0003,338,0.066259765625,0.00783637,-0.17931757867336273,-0.004953103300067596,-16.69252833724022,5.038798352696716e-06,3370,3.9805908203125,0.9998486000113189,,
0.2,1403,694272,494,0.01,0.0003,339,0.0685546875,0.008357318,-0.17042826116085052,-0.008155305273248814,-16.709558695554733,1.0218276582207864e-06,3380,4.0040154457092285,0.9726416859775782,,
0.2,1404,696320,495,0.01,0.0003,340,0.03388671875,0.0051589375,-0.18077677488327026,-0.002638130314880982,-16.74490953087807,1.2470842624789924e-06,3390,4.025302886962891,0.9997090637625661,,
0.2,1405,698368,496,0.01,0.0003,341,0.066650390625,0.0061788587,-0.15805310010910034,-0.007289426354691386,-16.762369257211684,1.2892828285160363e-05,3400,4.031991004943848,0.9997870594233973,,
0.2,1406,700416,497,0.01,0.0003,342,0.0634765625,0.0076493104,-0.17049822211265564,-0.0034361344791250304,-16.771472686529158,2.910516096754634e-06,3410,4.045994758605957,0.999888589263719,,
0.2,1408,702464,498,0.01,0.0003,343,0.088330078125,0.0075011943,-0.17274390161037445,-0.007398753528832458,-16.79583638906479,1.0199175703107245e-06,3420,4.066611289978027,0.9783899914473295,,
0.2,1409,704512,499,0.01,0.0003,344,0.041748046875,0.004699342,-0.16330744326114655,-0.002989666987559758,-16.815681964159012,7.565718241897557e-07,3430,4.066667079925537,0.9998018921614857,,
0.2,1410,706560,501,0.01,0.0003,345,0.0556640625,0.0069473386,-0.1713535487651825,-0.0053873696102527905,-16.814062762260438,9.189376057463505e-05,3440,4.062204360961914,0.9998549232841469,,
0.2,1411,708608,502,0.01,0.0003,346,0.072412109375,0.007436241,-0.1754969358444214,-0.004221583358594216,-16.83319499492645,1.6490885419440104e-06,3450,4.08827018737793,0.9998987299404689,,
0.2,1412,710656,503,0.01,0.0003,347,0.0748046875,0.008842224,-0.18944044411182404,-0.007972583669470623,-16.873387563228608,4.464021739924995e-07,3460,4.118675231933594,0.9907520953565836,,
0.2,1413,712704,504,0.01,0.0003,348,0.07216796875,0.0067488505,-0.15579375624656677,-0.00632437709136866,-16.888388574123383,8.031958340204426e-07,3470,4.111979007720947,0.9998213379294612,,
0.2,1414,714752,505,0.01,0.0003,349,0.083251953125,0.008883871,-0.17380774021148682,-0.007741547626210377,-16.8854097366333,5.357689148155487e-06,3480,4.117568016052246,0.999836626535398,,
0.2,1415,716800,506,0.01,0.0003,350,0.081787109375,0.008569032,-0.1690475046634674,-0.005542289165896363,-16.89837890267372,1.0264575856622216e-06,3490,4.1338043212890625,0.9998990004169173,,
0.2,1416,718848,507,0.01,0.0003,351,0.077099609375,0.008215173,-0.19681735336780548,-0.00941313553485088,-16.893853616714477,4.168659740400038e-07,3500,4.112305641174316,0.9954689694568515,,
0.2,,720000,,0.01,0.0003,,0.046337890625,0.0063972017,-0.16619402170181274,-0.0034055214084219186,-16.89132754802704,1.2856781484105185e-06,3510,4.127871990203857,0.9998600275284844,1000.0,-15.74898324906826
0.2,1405,720896,512,0.01,0.0003,352,,,,,,,,,,,
0.2,1406,722944,514,0.01,0.0003,353,0.042333984375,0.0053751534,-0.18002934753894806,-0.0038440218806499614,-16.92755995988846,1.1583446195828628e-05,3520,4.154085159301758,0.9998671635839855,,
0.2,1407,724992,515,0.01,0.0003,354,0.07763671875,0.008215142,-0.1904909610748291,-0.011730750079732389,-16.951220083236695,1.1163689563886692e-06,3530,4.1542134284973145,0.9999198217483354,,
0.2,1408,727040,516,0.01,0.0003,355,0.051806640625,0.006991526,-0.20456932485103607,-0.006905357132200152,-16.955508124828338,2.914650099328231e-07,3540,4.157177925109863,0.9970422617625445,,
0.2,1409,729088,517,0.01,0.0003,356,0.044287109375,0.0049844193,-0.16450947523117065,-0.004902231755841058,-16.956205672025682,5.345331125505837e-07,3550,4.147378921508789,0.9999238902673824,,
0.2,1410,731136,518,0.01,0.0003,357,0.05947265625,0.0064983107,-0.18399116396903992,-0.004437230571056716,-16.941720312833787,9.910204524210542e-06,3560,4.133732795715332,0.9998793696940993,,
0.2,1411,733184,519,0.01,0.0003,358,0.044677734375,0.005374481,-0.14557243883609772,-0.004794979437428992,-16.934678679704668,1.218749210268877e-06,3570,4.130738258361816,0.9998866807945888,,
0.2,1413,735232,520,0.01,0.0003,359,0.05712890625,0.0055051027,-0.1862734705209732,-0.004462802541092969,-16.94710202217102,7.308210551892901e-07,3580,4.149193286895752,0.998363193240948,,
0.2,1414,737280,521,0.01,0.0003,360,0.044580078125,0.005996927,-0.16383300721645355,-0.004271478332520928,-16.999376183748247,7.909557662832967e-07,3590,4.19482946395874,0.9999774053048895,,
0.2,1415,739328,522,0.01,0.0003,361,0.099658203125,0.01033352,-0.16356055438518524,-0.009486614863271825,-17.056197863817214,8.846801694950557e-06,3600,4.243825912475586,0.999930138248601,,
0.2,1416,741376,523,0.01,0.0003,362,0.04384765625,0.005354763,-0.16077996790409088,-0.00785070005513262,-17.103881561756133,3.089067256434319e-07,3610,4.270771026611328,0.9999327782425098,,
0.2,1417,743424,524,0.01,0.0003,363,0.098095703125,0.0086122,-0.17193613946437836,-0.00966023830405902,-17.139541685581207,2.4143396052944687e-07,3620,4.297821044921875,0.9993598372675478,,
0.2,1418,745472,525,0.01,0.0003,364,0.06689453125,0.0068131564,-0.17560584843158722,-0.004870684960042127,-17.143808418512343,5.280141862040732e-06,3630,4.285609722137451,0.999986807139976,,
0.2,1419,747520,526,0.01,0.0003,365,0.06181640625,0.006314493,-0.17283479869365692,-0.00690949700656347,-17.137973445653916,7.641148126147356e-06,3640,4.292975902557373,0.9999317519395845,,
0.2,1420,749568,527,0.01,0.0003,366,0.04443359375,0.0055523096,-0.16772030293941498,-0.004228588924161158,-17.151967841386796,3.98971457504782e-07,3650,4.30927848815918,0.9497699700295925,,
0.2,1421,751616,528,0.01,0.0003,367,0.074853515625,0.008640691,-0.16219083964824677,-0.007480760262114927,-17.20377910733223,1.085703053183007e-07,3660,4.36223030090332,0.9997691353055416,,
0.2,1422,753664,529,0.01,0.0003,368,0.023486328125,0.004545494,-0.1801115870475769,-0.0024464569869451225,-17.23972242474556,1.0798912363640945e-05,3670,4.36777400970459,0.9999857095908737,,
0.2,1423,755712,530,0.01,0.0003,369,0.055859375,0.006966102,-0.18443213403224945,-0.004923796790535562,-17.22061418890953,1.1305164288977209e-05,3680,4.33203125,0.999926036427496,,
0.2,1424,757760,532,0.01,0.0003,370,0.06982421875,0.007612207,-0.18903310596942902,-0.007557448340230621,-17.200613552331923,5.353310090328023e-07,3690,4.327038764953613,0.9810586981475353,,
0.2,1425,759808,533,0.01,0.0003,371,0.032421875,0.0049144416,-0.16616018116474152,-0.0045252821815665815,-17.192808359861374,1.8529142651324548e-07,3700,4.323282241821289,0.9997709875024157,,
0.2,,760000,,0.01,0.0003,,0.05107421875,0.0056809876,-0.18873454630374908,-0.004988197676721029,-17.17820538878441,2.665162308046476e-06,3710,4.306917190551758,0.9999779894424137,1000.0,-15.576489269733429
0.2,1414,761856,538,0.01,0.0003,372,,,,,,,,,,,
0.2,1415,763904,539,0.01,0.0003,373,0.08193359375,0.008464279,-0.18436060845851898,-0.008912590288673528,-17.148917669057845,6.3527044798838975e-06,3720,4.285909652709961,0.9999366647971328,,
0.2,1416,765952,540,0.01,0.0003,374,0.087841796875,0.0075828927,-0.1965804398059845,-0.007940008208970539,-17.145194363594054,1.9358139264902262e-07,3730,4.300235271453857,0.9846549313515425,,
0.2,1417,768000,541,0.01,0.0003,375,0.0638671875,0.0075223413,-0.2008584588766098,-0.005799146689241752,-17.189863479137422,2.723325934539389e-07,3740,4.332430362701416,0.9998048301495146,,
0.2,1418,770048,542,0.01,0.0003,376,0.0515625,0.0061755693,-0.19641989469528198,-0.0031232847904902883,-17.222724503278734,2.6127237665907187e-05,3750,4.345071315765381,0.9998982463002903,,
0.2,1419,772096,543,0.01,0.0003,377,0.063427734375,0.006943521,-0.19151511788368225,-0.006044616451254115,-17.234285217523574,2.2132379418504657e-06,3760,4.34488582611084,0.9999141873995541,,
0.2,1420,774144,545,0.01,0.0003,378,0.04794921875,0.006316038,-0.16486845910549164,-0.004702640642062761,-17.24311144351959,2.4523303704393484e-07,3770,4.355912208557129,0.9856062531471252,,
0.2,1421,776192,546,0.01,0.0003,379,0.071923828125,0.007362271,-0.18021981418132782,-0.005712942688842304,-17.262402349710463,6.2888890095536e-07,3780,4.371507167816162,0.9998270318901632,,
0.2,1422,778240,547,0.01,0.0003,380,0.03125,0.0055679535,-0.1680009961128235,-0.004343695670831949,-17.274699401855468,1.4531317633270647e-05,3790,4.368624210357666,0.9999151015508687,,
0.2,1423,780288,548,0.01,0.0003,381,0.0458984375,0.0068439213,-0.18586988747119904,-0.007083392034110148,-17.2767236828804,1.9173335386923895e-06,3800,4.369356155395508,0.9999356586267822,,
0.2,1424,782336,549,0.01,0.0003,382,0.050537109375,0.006882293,-0.188247948884964,-0.004751447611488402,-17.31044179201126,5.331292420751587e-07,3810,4.415976524353027,0.9930200050584972,,
0.2,1425,784384,550,0.01,0.0003,383,0.0533203125,0.006777503,-0.16947497427463531,-0.004946359738823958,-17.37066286802292,2.793693578695411e-07,3820,4.457267761230469,0.9998740962910233,,
0.2,1426,786432,551,0.01,0.0003,384,0.078564453125,0.0077147526,-0.1911267787218094,-0.0076153252754011195,-17.403082931041716,7.794269852823277e-06,3830,4.4663286209106445,0.9998984360863687,,
0.2,1427,788480,552,0.01,0.0003,385,0.03125,0.0049858266,-0.1469256430864334,-0.003516507759923115,-17.415302169322967,2.00206435427841e-06,3840,4.477893352508545,0.9998951080488041,,
0.2,1428,790528,553,0.01,0.0003,386,0.0412109375,0.00533424,-0.17253918945789337,-0.0045363878947682675,-17.409281027317046,1.0622936819915108e-07,3850,4.46767520904541,0.9968577225226909,,
0.2,1428,792576,554,0.01,0.0003,387,0.05283203125,0.007717159,-0.1806201934814453,-0.005347363851615228,-17.40401486158371,4.538602094594779e-07,3860,4.473586082458496,0.9998925545951352,,
0.2,1429,794624,555,0.01,0.0003,388,0.07333984375,0.008418478,-0.16908058524131775,-0.008188867621356621,-17.455713480710983,1.0275139561244372e-05,3870,4.531984329223633,0.9998843633584329,,
0.2,1430,796672,556,0.01,0.0003,389,0.02890625,0.0048896545,-0.18187469244003296,-0.004270442365668714,-17.507645618915557,1.5765827046987368e-06,3880,4.543424606323242,0.9998928490676917,,
0.2,1431,798720,557,0.01,0.0003,390,0.029931640625,0.004568492,-0.18005554378032684,-0.0025941501051420348,-17.523247408866883,1.3913306394219837e-07,3890,4.556739807128906,0.99758201953955,,
0.2,,800000,,0.01,0.0003,,0.032373046875,0.0055020037,-0.17176823318004608,-0.0030609014676883815,-17.53699771761894,5.458575958794398e-07,3900,4.562437057495117,0.999897565030551,1000.0,-15.475265681743622
0.2,1421,800768,563,0.01,0.0003,391,,,,,,,,,,,
0.2,1422,802816,564,0.01,0.0003,392,0.0615234375,0.0068226987,-0.16816754639148712,-0.006167089112568647,-17.552156102657317,1.1779255384425369e-05,3910,4.5736517906188965,0.9999104236921994,,
0.2,1423,804864,565,0.01,0.0003,393,0.058935546875,0.007273155,-0.20047838985919952,-0.006350215853308328,-17.544203466176988,5.908658651798682e-07,3920,4.565298080444336,0.999950810251903,,
0.2,1424,806912,566,0.01,0.0003,394,0.066943359375,0.007724816,-0.21498234570026398,-0.007917950095725245,-17.53198798298836,2.752265980732194e-07,3930,4.554503440856934,0.9986378304893151,,
0.2,1425,808960,567,0.01,0.0003,395,0.034716796875,0.004920872,-0.16160272061824799,-0.00511303078092169,-17.5298195540905,6.432911808351705e-07,3940,4.560051441192627,0.999941665057122,,
0.2,1426,811008,568,0.01,0.0003,396,0.04892578125,0.006659366,-0.19528087973594666,-0.005136770018725656,-17.535198903083803,1.2331798675546679e-05,3950,4.562828540802002,0.9999427079565066,,
0.2,1427,813056,569,0.01,0.0003,397,0.021044921875,0.0049089175,-0.1752406805753708,-0.006299147991376231,-17.492639368772508,8.885193562457871e-07,3960,4.493710517883301,0.9999629549565725,,
0.2,1428,815104,570,0.01,0.0003,398,0.056640625,0.0066605313,-0.1741783767938614,-0.007274601064273157,-17.477162730693816,5.612378850272659e-08,3970,4.534636497497559,0.9993056921521202,,
0.2,1428,817152,571,0.01,0.0003,399,0.05341796875,0.0057286895,-0.1547728031873703,-0.00589882286003558,-17.51914644241333,2.352007389183619e-07,3980,4.562762260437012,0.9999873210608712,,
0.2,1429,819200,572,0.01,0.0003,400,0.08408203125,0.008743549,-0.1886768341064453,-0.007031998695310904,-17.534123724699022,6.873574553267758e-06,3990,4.564328193664551,0.9999640040732629,,
0.2,1430,821248,574,0.01,0.0003,401,0.04580078125,0.0056489804,-0.18324345350265503,-0.006100533032440581,-17.55725040435791,1.0227673254648018e-06,4000,4.587591648101807,0.999965562732541,,
0.2,1431,823296,575,0.01,0.0003,402,0.040087890625,0.006255407,-0.18444040417671204,-0.004061447159620002,-17.57264950275421,9.381869195690395e-08,4010,4.5861334800720215,0.9995824090729002,,
0.2,1432,825344,576,0.01,0.0003,403,0.0458984375,0.00648268,-0.19568201899528503,-0.006143645709380507,-17.608581066131592,6.392412883915454e-07,4020,4.634577751159668,0.9999913406427368,,
0.2,1433,827392,577,0.01,0.0003,404,0.07841796875,0.007754881,-0.17413035035133362,-0.004570592322852463,-17.629377275705338,1.2758953914016048e-05,4030,4.621673583984375,0.9999754479194962,,
0.2,1434,829440,578,0.01,0.0003,405,0.055810546875,0.0071780756,-0.1978408545255661,-0.008036510995589196,-17.631990051269533,1.1039769292620072e-07,4040,4.634866237640381,0.9999145259571378,,
0.2,1435,831488,579,0.01,0.0003,406,0.042626953125,0.0069693187,-0.1631661355495453,-0.0033939435976208187,-17.652774518728258,8.051957611776572e-08,4050,4.647799491882324,0.9997844760509906,,
0.2,1436,833536,580,0.01,0.0003,407,0.03935546875,0.0063021006,-0.15609361231327057,-0.005529938213294372,-17.62310870885849,8.975029861857387e-07,4060,4.595397472381592,0.9999893301774136,,
